id,start,end,method,host,path,url,statusCode,contentType,requestBytes,responseBytes
023,2026-05-20T01:25:54.4222242+09:00,2026-05-20T01:25:54.4661439+09:00,GET,ecampus.seowon.ac.kr,/assets/summernote/plugin/emoji/css/emoji.css,https://ecampus.seowon.ac.kr/assets/summernote/plugin/emoji/css/emoji.css,200,text/css; charset=utf-8,809,6336
024,2026-05-20T01:25:54.4212485+09:00,2026-05-20T01:25:54.4749511+09:00,GET,ecampus.seowon.ac.kr,/assets/summernote/plugin/math/katex.min.css,https://ecampus.seowon.ac.kr/assets/summernote/plugin/math/katex.min.css,200,text/css; charset=utf-8,819,22355
025,2026-05-20T01:25:54.4222242+09:00,2026-05-20T01:25:54.4378409+09:00,GET,ecampus.seowon.ac.kr,/comm/js/Context,https://ecampus.seowon.ac.kr/comm/js/Context,200,text/javascript; charset=utf-8,766,2162
026,2026-05-20T01:25:54.4251528+09:00,2026-05-20T01:25:54.542272+09:00,GET,ecampus.seowon.ac.kr,/assets/js/chart.min.js,https://ecampus.seowon.ac.kr/assets/js/chart.min.js,200,application/javascript,773,158138
027,2026-05-20T01:25:54.4271053+09:00,2026-05-20T01:25:54.4856643+09:00,GET,ecampus.seowon.ac.kr,/assets/js/Chart.PieceLabel.min.js,https://ecampus.seowon.ac.kr/assets/js/Chart.PieceLabel.min.js,200,application/javascript,784,5458
028,2026-05-20T01:25:54.4407682+09:00,2026-05-20T01:25:54.4720277+09:00,GET,ecampus.seowon.ac.kr,/assets/css/fix_table.css,https://ecampus.seowon.ac.kr/assets/css/fix_table.css,200,text/css; charset=utf-8,789,2327
029,2026-05-20T01:25:54.4690723+09:00,2026-05-20T01:25:54.5139682+09:00,GET,ecampus.seowon.ac.kr,/assets/js/jquery.treeview.js,https://ecampus.seowon.ac.kr/assets/js/jquery.treeview.js,200,application/javascript,779,8976
030,2026-05-20T01:25:54.5471524+09:00,2026-05-20T01:25:54.5898965+09:00,GET,ecampus.seowon.ac.kr,/assets/css/plyr.css,https://ecampus.seowon.ac.kr/assets/css/plyr.css,200,text/css; charset=utf-8,784,36235
031,2026-05-20T01:25:54.5601103+09:00,2026-05-20T01:25:54.593801+09:00,GET,ecampus.seowon.ac.kr,/assets/img/point-icon.png,https://ecampus.seowon.ac.kr/assets/img/point-icon.png,200,image/png,836,4646
032,2026-05-20T01:25:54.7929326+09:00,2026-05-20T01:25:54.8524404+09:00,POST,ecampus.seowon.ac.kr,/crs/creCrsHome/classRoomCrsCreList,https://ecampus.seowon.ac.kr/crs/creCrsHome/classRoomCrsCreList,200,text/html; charset=UTF-8,982,11046
033,2026-05-20T01:25:54.7958327+09:00,2026-05-20T01:25:54.879769+09:00,POST,ecampus.seowon.ac.kr,/msg/msgHome/newMsgCount,https://ecampus.seowon.ac.kr/msg/msgHome/newMsgCount,200,application/json; charset=utf-8,905,2452
034,2026-05-20T01:25:54.9275928+09:00,2026-05-20T01:25:54.9695606+09:00,POST,ecampus.seowon.ac.kr,/bbs/bbsLect/menuBbsInfoList,https://ecampus.seowon.ac.kr/bbs/bbsLect/menuBbsInfoList,200,text/html; charset=UTF-8,998,2260
035,2026-05-20T01:25:54.9744412+09:00,2026-05-20T01:25:55.0369049+09:00,POST,ecampus.seowon.ac.kr,/lesson/lessonLect/viewLessonCmnt,https://ecampus.seowon.ac.kr/lesson/lessonLect/viewLessonCmnt,200,text/html; charset=UTF-8,1074,15606
036,2026-05-20T01:25:54.9744412+09:00,2026-05-20T01:25:55.0134832+09:00,POST,ecampus.seowon.ac.kr,/lesson/lessonLect/viewLessonStudyDetail,https://ecampus.seowon.ac.kr/lesson/lessonLect/viewLessonStudyDetail,200,text/html; charset=UTF-8,1117,2894
037,2026-05-20T01:25:55.1146823+09:00,2026-05-20T01:25:55.1586024+09:00,POST,ecampus.seowon.ac.kr,/lesson/lessonHome/listCntsCmnt,https://ecampus.seowon.ac.kr/lesson/lessonHome/listCntsCmnt,200,text/html; charset=UTF-8,1040,1644
038,2026-05-20T01:25:55.1156579+09:00,2026-05-20T01:25:55.1527461+09:00,GET,ecampus.seowon.ac.kr,/assets/img/switch-fa-background.png,https://ecampus.seowon.ac.kr/assets/img/switch-fa-background.png,200,image/png,838,1520
039,2026-05-20T01:25:55.1586024+09:00,2026-05-20T01:25:55.1898344+09:00,GET,ecampus.seowon.ac.kr,/assets/img/ico_paging.png,https://ecampus.seowon.ac.kr/assets/img/ico_paging.png,200,image/png,828,2633
040,2026-05-20T01:25:55.3098823+09:00,2026-05-20T01:25:55.3454533+09:00,CONNECT,,443,content-autofill.googleapis.com:443,200,,2284,1158
041,2026-05-20T01:25:55.3923014+09:00,2026-05-20T01:25:55.4733088+09:00,GET,content-autofill.googleapis.com,/v1/pages/ChNDaHJvbWUvOTUuMC40NjM4Ljc0EhcJCgL1TeX7IDESBQ2RYZVOEgUNtC4GphirqcoB,https://content-autofill.googleapis.com/v1/pages/ChNDaHJvbWUvOTUuMC40NjM4Ljc0EhcJCgL1TeX7IDESBQ2RYZVOEgUNtC4GphirqcoB?alt=proto,200,text/plain,681,491
042,2026-05-20T01:25:56.0393892+09:00,2026-05-20T01:25:56.0799103+09:00,CONNECT,,443,www.google.com:443,200,,2233,768
043,2026-05-20T01:25:58.7878383+09:00,2026-05-20T01:25:58.8190622+09:00,GET,ecampus.seowon.ac.kr,/user/userHome/api/duplication/chk,https://ecampus.seowon.ac.kr/user/userHome/api/duplication/chk,200,application/json; charset=utf-8,868,748
044,2026-05-20T01:26:01.7480454+09:00,2026-05-20T01:26:01.827101+09:00,POST,optimizationguide-pa.googleapis.com,/v1:GetHints,https://optimizationguide-pa.googleapis.com/v1:GetHints?key=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw,200,application/x-protobuf,720,535
045,2026-05-20T01:26:01.7792495+09:00,2026-05-20T01:26:01.8465935+09:00,POST,ecampus.seowon.ac.kr,/lesson/lessonOpen/lessonNewWindow,https://ecampus.seowon.ac.kr/lesson/lessonOpen/lessonNewWindow?crsCreCd=2026_1_008620_01,200,text/html; charset=UTF-8,1201,11193
046,2026-05-20T01:26:01.8992972+09:00,2026-05-20T01:26:01.9119858+09:00,GET,ecampus.seowon.ac.kr,/comm/js/Context,https://ecampus.seowon.ac.kr/comm/js/Context,200,text/javascript; charset=utf-8,814,2162
047,2026-05-20T01:26:01.9100331+09:00,2026-05-20T01:26:02.0056809+09:00,GET,ecampus.seowon.ac.kr,/assets/common_lib/video_player/plyr.js,https://ecampus.seowon.ac.kr/assets/common_lib/video_player/plyr.js,200,application/javascript,826,109008
048,2026-05-20T01:26:01.9100331+09:00,2026-05-20T01:26:01.950049+09:00,GET,ecampus.seowon.ac.kr,/assets/common_lib/video_player/jquery.video-layers.min.js,https://ecampus.seowon.ac.kr/assets/common_lib/video_player/jquery.video-layers.min.js,200,application/javascript,845,5154
049,2026-05-20T01:26:01.9119858+09:00,2026-05-20T01:26:02.0320328+09:00,GET,ecampus.seowon.ac.kr,/assets/common_lib/video_player/hls.min.js,https://ecampus.seowon.ac.kr/assets/common_lib/video_player/hls.min.js,200,application/javascript,829,243430
050,2026-05-20T01:26:02.117452+09:00,2026-05-20T01:26:02.1847953+09:00,GET,ecampus.seowon.ac.kr,/lesson/lessonHome/addStudyRecord,https://ecampus.seowon.ac.kr/lesson/lessonHome/addStudyRecord?lessonCntsId=CNTS_260305T142100_e195211&stdNo=2026_1_008620_01_202311420&studyDetailId=STUDY_260520T012601_3820c8b&studyTotalTm=6&studyAfterTm=0&studyStatusCd=STUDY&crsCreCd=2026_1_008620_01,200,application/json; charset=utf-8,1095,5356
051,2026-05-20T01:26:02.1233077+09:00,2026-05-20T01:26:02.1359953+09:00,CONNECT,,443,eplus.seowon.ac.kr:443,200,,2245,854
052,2026-05-20T01:26:02.1984598+09:00,2026-05-20T01:26:02.2569013+09:00,POST,ecampus.seowon.ac.kr,/lesson/lessonLect/viewLessonCmnt,https://ecampus.seowon.ac.kr/lesson/lessonLect/viewLessonCmnt,200,text/html; charset=UTF-8,1074,15606
053,2026-05-20T01:26:02.1984598+09:00,2026-05-20T01:26:02.2325015+09:00,POST,ecampus.seowon.ac.kr,/lesson/lessonLect/viewLessonStudyDetail,https://ecampus.seowon.ac.kr/lesson/lessonLect/viewLessonStudyDetail,200,text/html; charset=UTF-8,1117,3195
054,2026-05-20T01:26:02.2048234+09:00,2026-05-20T01:26:02.2842298+09:00,POST,ecampus.seowon.ac.kr,/lesson/lessonLect/viewLessonCmnt,https://ecampus.seowon.ac.kr/lesson/lessonLect/viewLessonCmnt,200,text/html; charset=UTF-8,1074,15606
055,2026-05-20T01:26:02.2057975+09:00,2026-05-20T01:26:02.2403102+09:00,POST,ecampus.seowon.ac.kr,/lesson/lessonLect/viewLessonStudyDetail,https://ecampus.seowon.ac.kr/lesson/lessonLect/viewLessonStudyDetail,200,text/html; charset=UTF-8,1117,3195
056,2026-05-20T01:26:02.3027735+09:00,2026-05-20T01:26:02.3486455+09:00,POST,ecampus.seowon.ac.kr,/lesson/lessonHome/listCntsCmnt,https://ecampus.seowon.ac.kr/lesson/lessonHome/listCntsCmnt,200,text/html; charset=UTF-8,1051,1644
057,2026-05-20T01:26:02.3057018+09:00,2026-05-20T01:26:02.3945177+09:00,POST,ecampus.seowon.ac.kr,/lesson/lessonHome/listCntsCmnt,https://ecampus.seowon.ac.kr/lesson/lessonHome/listCntsCmnt,200,text/html; charset=UTF-8,1051,1644
058,2026-05-20T01:26:02.6492541+09:00,2026-05-20T01:26:02.6726778+09:00,GET,eplus.seowon.ac.kr,/DocZoomShareHub/ContentViewer/10674_diw16quohnnoy1xo,https://eplus.seowon.ac.kr/DocZoomShareHub/ContentViewer/10674_diw16quohnnoy1xo?playeronly=true,200,text/html; charset=utf-8,812,3127
059,2026-05-20T01:26:02.6843908+09:00,2026-05-20T01:26:02.7165982+09:00,GET,eplus.seowon.ac.kr,/DocZoomShareHub/Content/common-page-base-css,https://eplus.seowon.ac.kr/DocZoomShareHub/Content/common-page-base-css?v=f-gVYhlNV7y_ueUcCrGOR-e-LJhZPhDkuFV5h5CjTXQ1,200,text/css; charset=utf-8,806,40235
060,2026-05-20T01:26:02.6853663+09:00,2026-05-20T01:26:02.6961025+09:00,CONNECT,,443,eplus.seowon.ac.kr:443,200,,2245,854
061,2026-05-20T01:26:02.6912246+09:00,2026-05-20T01:26:02.6990299+09:00,CONNECT,,443,eplus.seowon.ac.kr:443,200,,2245,854
062,2026-05-20T01:26:02.6921999+09:00,2026-05-20T01:26:02.7029341+09:00,CONNECT,,443,eplus.seowon.ac.kr:443,200,,2245,854
063,2026-05-20T01:26:02.6961025+09:00,2026-05-20T01:26:02.7029341+09:00,CONNECT,,443,eplus.seowon.ac.kr:443,200,,2246,854
064,2026-05-20T01:26:02.6980541+09:00,2026-05-20T01:26:02.7048863+09:00,CONNECT,,443,eplus.seowon.ac.kr:443,200,,2245,854
065,2026-05-20T01:26:02.715622+09:00,2026-05-20T01:26:02.7771105+09:00,GET,eplus.seowon.ac.kr,/DocZoomShareHub/Content/video-player-page-css,https://eplus.seowon.ac.kr/DocZoomShareHub/Content/video-player-page-css?v=e3a5e0F1wGl3Xz_xjBHLSpWSLNeK6cjyFkYjNT6bFvc1,200,text/css; charset=utf-8,807,45796
066,2026-05-20T01:26:02.7175754+09:00,2026-05-20T01:26:02.8171258+09:00,GET,eplus.seowon.ac.kr,/DocZoomShareHub/Content/animate.css,https://eplus.seowon.ac.kr/DocZoomShareHub/Content/animate.css,200,text/css,750,78164
067,2026-05-20T01:26:02.7214783+09:00,2026-05-20T01:26:02.7488056+09:00,GET,eplus.seowon.ac.kr,/DocZoomShareHub/Content/theme-default/css/style-blue2.css,https://eplus.seowon.ac.kr/DocZoomShareHub/Content/theme-default/css/style-blue2.css?v=74310,200,text/css,780,37449
068,2026-05-20T01:26:02.7224543+09:00,2026-05-20T01:26:02.7439259+09:00,GET,eplus.seowon.ac.kr,/DocZoomShareHub/Content/theme-default/theme-overrides.css,https://eplus.seowon.ac.kr/DocZoomShareHub/Content/theme-default/theme-overrides.css?v=74310,200,text/css,780,8929
069,2026-05-20T01:26:02.7253819+09:00,2026-05-20T01:26:02.7507591+09:00,GET,eplus.seowon.ac.kr,/DocZoomShareHub/Content/theme-default/site-shared.css,https://eplus.seowon.ac.kr/DocZoomShareHub/Content/theme-default/site-shared.css?v=74310,200,text/css,776,13071
070,2026-05-20T01:26:02.7283103+09:00,2026-05-20T01:26:02.7497823+09:00,GET,eplus.seowon.ac.kr,/DocZoomShareHub/Content/theme-default/site-responsive.css,https://eplus.seowon.ac.kr/DocZoomShareHub/Content/theme-default/site-responsive.css?v=74310,200,text/css,780,7772
071,2026-05-20T01:26:02.7458783+09:00,2026-05-20T01:26:02.7751592+09:00,GET,eplus.seowon.ac.kr,/DocZoomShareHub/Content/theme-default/site-pages.css,https://eplus.seowon.ac.kr/DocZoomShareHub/Content/theme-default/site-pages.css?v=74310,200,text/css,775,18664
072,2026-05-20T01:26:02.7536865+09:00,2026-05-20T01:26:02.7732059+09:00,GET,eplus.seowon.ac.kr,/DocZoomShareHub/Content/theme-default/site-style-blue2.css,https://eplus.seowon.ac.kr/DocZoomShareHub/Content/theme-default/site-style-blue2.css?v=74310,200,text/css,781,15776
073,2026-05-20T01:26:02.7566147+09:00,2026-05-20T01:26:02.7683258+09:00,GET,eplus.seowon.ac.kr,/DocZoomShareHub/Content/theme-default/video-player.css,https://eplus.seowon.ac.kr/DocZoomShareHub/Content/theme-default/video-player.css?v=74310,200,text/css,777,7759
074,2026-05-20T01:26:02.7575901+09:00,2026-05-20T01:26:02.7780861+09:00,GET,eplus.seowon.ac.kr,/DocZoomShareHub/Content_Custom/css/video-player-custom.css,https://eplus.seowon.ac.kr/DocZoomShareHub/Content_Custom/css/video-player-custom.css?v=74310,200,text/css,781,767
075,2026-05-20T01:26:02.7722299+09:00,2026-05-20T01:26:03.0240387+09:00,GET,eplus.seowon.ac.kr,/DocZoomShareHub/bundles/common-page-base-scripts,https://eplus.seowon.ac.kr/DocZoomShareHub/bundles/common-page-base-scripts?v=3v5JQ2zNVQUDdIoo744Q44TKfAtHIQaTD2yTZ-fA5Es1,200,text/javascript; charset=utf-8,796,704591
076,2026-05-20T01:26:02.7761341+09:00,2026-05-20T01:26:02.8171258+09:00,GET,eplus.seowon.ac.kr,/DocZoomShareHub/bundles/video-player-page-common-scripts,https://eplus.seowon.ac.kr/DocZoomShareHub/bundles/video-player-page-common-scripts?v=V6s7F13CGcik_4G6ZLeQb6Ur6q7mOVpdfKEhGLTNTY81,200,text/javascript; charset=utf-8,804,46375
077,2026-05-20T01:26:02.7780861+09:00,2026-05-20T01:26:02.9303422+09:00,GET,eplus.seowon.ac.kr,/DocZoomShareHub/Scripts/Components/VideoJs/video.min.js,https://eplus.seowon.ac.kr/DocZoomShareHub/Scripts/Components/VideoJs/video.min.js?v=74310,200,application/javascript,764,537075
078,2026-05-20T01:26:02.7810142+09:00,2026-05-20T01:26:02.8024859+09:00,GET,eplus.seowon.ac.kr,/DocZoomShareHub/bundles/video-player-scripts,https://eplus.seowon.ac.kr/DocZoomShareHub/bundles/video-player-scripts?v=IO7Nn0SHkaAcp-uRa4s8TkWZsz6l5BvXeFolOHMBaHA1,200,text/javascript; charset=utf-8,792,10005
079,2026-05-20T01:26:03.1290855+09:00,2026-05-20T01:26:03.1437251+09:00,GET,eplus.seowon.ac.kr,/WebContentStorage/10674/Thumbs/10674_diw16quohnnoy1xo.jpg,https://eplus.seowon.ac.kr/WebContentStorage/10674/Thumbs/10674_diw16quohnnoy1xo.jpg,200,image/jpeg,818,11374
080,2026-05-20T01:26:03.1818173+09:00,2026-05-20T01:26:03.3457574+09:00,GET,www.youtube.com,/iframe_api,https://www.youtube.com/iframe_api,200,text/javascript; charset=utf-8,637,4672
081,2026-05-20T01:26:03.3047657+09:00,2026-05-20T01:26:03.3350213+09:00,GET,eplus.seowon.ac.kr,/WebContentStorage/10674/10674_diw16quohnnoy1xo.mp4,https://eplus.seowon.ac.kr/WebContentStorage/10674/10674_diw16quohnnoy1xo.mp4?tsdata=a1e5389ac7d24814a3dc6d6b8a68dbbd,206,video/mp4,809,260
082,2026-05-20T01:26:03.3340458+09:00,2026-05-20T01:26:03.4091976+09:00,GET,eplus.seowon.ac.kr,/WebContentStorage/10674/10674_diw16quohnnoy1xo.mp4,https://eplus.seowon.ac.kr/WebContentStorage/10674/10674_diw16quohnnoy1xo.mp4?tsdata=a1e5389ac7d24814a3dc6d6b8a68dbbd,206,video/mp4,853,264
083,2026-05-20T01:26:03.4052937+09:00,2026-05-20T01:26:03.5477902+09:00,GET,eplus.seowon.ac.kr,/WebContentStorage/10674/10674_diw16quohnnoy1xo.mp4,https://eplus.seowon.ac.kr/WebContentStorage/10674/10674_diw16quohnnoy1xo.mp4?tsdata=a1e5389ac7d24814a3dc6d6b8a68dbbd,206,video/mp4,857,689013
084,2026-05-20T01:26:03.4609257+09:00,2026-05-20T01:26:03.5897572+09:00,GET,eplus.seowon.ac.kr,/WebContentStorage/10674/10674_diw16quohnnoy1xo.mp4,https://eplus.seowon.ac.kr/WebContentStorage/10674/10674_diw16quohnnoy1xo.mp4?tsdata=a1e5389ac7d24814a3dc6d6b8a68dbbd,206,video/mp4,857,689013
085,2026-05-20T01:26:03.7689279+09:00,2026-05-20T01:26:03.8120515+09:00,GET,ecampus.seowon.ac.kr,/favicon.ico,https://ecampus.seowon.ac.kr/favicon.ico,404,text/html; charset=UTF-8,859,3837
086,2026-05-20T01:26:04.5327405+09:00,2026-05-20T01:29:17.1853684+09:00,GET,eplus.seowon.ac.kr,/WebContentStorage/10674/10674_diw16quohnnoy1xo.mp4,https://eplus.seowon.ac.kr/WebContentStorage/10674/10674_diw16quohnnoy1xo.mp4?tsdata=a1e5389ac7d24814a3dc6d6b8a68dbbd,206,video/mp4,854,170230025
087,2026-05-20T01:26:04.8241419+09:00,2026-05-20T01:26:04.8348775+09:00,GET,eplus.seowon.ac.kr,/DocZoomShareHub/fonts/MaterialIcons-Regular.woff2,https://eplus.seowon.ac.kr/DocZoomShareHub/fonts/MaterialIcons-Regular.woff2,200,application/font-woff2,804,44719
088,2026-05-20T01:26:05.9428451+09:00,2026-05-20T01:26:05.9760294+09:00,CONNECT,,443,gmscompliance-pa.googleapis.com:443,200,,1991,1158
089,2026-05-20T01:26:30.6707937+09:00,2026-05-20T01:26:30.7098335+09:00,CONNECT,,443,gmscompliance-pa.googleapis.com:443,200,,1991,1158
090,2026-05-20T01:26:49.0309406+09:00,2026-05-20T01:26:49.0699818+09:00,CONNECT,,443,gmscompliance-pa.googleapis.com:443,200,,1990,1158
091,2026-05-20T01:26:56.118036+09:00,2026-05-20T01:26:56.1521957+09:00,CONNECT,,443,www.google.com:443,200,,2233,770
092,2026-05-20T01:27:02.1578769+09:00,2026-05-20T01:27:02.2228603+09:00,GET,ecampus.seowon.ac.kr,/lesson/lessonHome/addStudyRecord,https://ecampus.seowon.ac.kr/lesson/lessonHome/addStudyRecord?lessonCntsId=CNTS_260305T142100_e195211&stdNo=2026_1_008620_01_202311420&studyDetailId=STUDY_260520T012601_3820c8b&studyTotalTm=6&studyAfterTm=0&studyStatusCd=STUDY&crsCreCd=2026_1_008620_01,200,application/json; charset=utf-8,1095,5358
093,2026-05-20T01:27:02.2937426+09:00,2026-05-20T01:27:02.3708463+09:00,POST,ecampus.seowon.ac.kr,/lesson/lessonLect/viewLessonCmnt,https://ecampus.seowon.ac.kr/lesson/lessonLect/viewLessonCmnt,200,text/html; charset=UTF-8,1074,15606
094,2026-05-20T01:27:02.294719+09:00,2026-05-20T01:27:02.3298544+09:00,CONNECT,,443,beacons.gcp.gvt2.com:443,200,,2251,808
095,2026-05-20T01:27:02.2966712+09:00,2026-05-20T01:27:02.3366865+09:00,POST,ecampus.seowon.ac.kr,/lesson/lessonLect/viewLessonStudyDetail,https://ecampus.seowon.ac.kr/lesson/lessonLect/viewLessonStudyDetail,200,text/html; charset=UTF-8,1117,3195
096,2026-05-20T01:27:02.3103352+09:00,2026-05-20T01:27:02.3806061+09:00,POST,ecampus.seowon.ac.kr,/lesson/lessonLect/viewLessonCmnt,https://ecampus.seowon.ac.kr/lesson/lessonLect/viewLessonCmnt,200,text/html; charset=UTF-8,1074,15606
097,2026-05-20T01:27:02.3103352+09:00,2026-05-20T01:27:02.3532785+09:00,POST,ecampus.seowon.ac.kr,/lesson/lessonLect/viewLessonStudyDetail,https://ecampus.seowon.ac.kr/lesson/lessonLect/viewLessonStudyDetail,200,text/html; charset=UTF-8,1117,3195
098,2026-05-20T01:27:02.3864632+09:00,2026-05-20T01:27:02.4264784+09:00,CONNECT,,443,beacons.gcp.gvt2.com:443,200,,2251,808
099,2026-05-20T01:27:02.3874401+09:00,2026-05-20T01:27:02.4215988+09:00,CONNECT,,443,beacons.gcp.gvt2.com:443,200,,2251,808
100,2026-05-20T01:27:02.3874401+09:00,2026-05-20T01:27:02.4274549+09:00,CONNECT,,443,beacons.gcp.gvt2.com:443,200,,2251,808
101,2026-05-20T01:27:02.3874401+09:00,2026-05-20T01:27:02.456735+09:00,POST,beacons.gcp.gvt2.com,/domainreliability/upload,https://beacons.gcp.gvt2.com/domainreliability/upload,200,application/javascript; charset=utf-8,938,787
102,2026-05-20T01:27:02.3874401+09:00,2026-05-20T01:27:02.4274549+09:00,CONNECT,,443,beacons.gcp.gvt2.com:443,200,,2251,808
103,2026-05-20T01:27:02.3884146+09:00,2026-05-20T01:27:02.4274549+09:00,CONNECT,,443,beacons.gcp.gvt2.com:443,200,,2252,808
