id,start,end,method,host,path,url,statusCode,contentType,requestBytes,responseBytes
093,2026-07-31T03:48:17.1100943+09:00,2026-07-31T03:48:17.1689942+09:00,POST,sugangh.seowon.ac.kr,/report/report_server.jsp,https://sugangh.seowon.ac.kr/report/report_server.jsp,200,text/html;charset=UTF-8,1018,325
094,2026-07-31T03:48:17.1710005+09:00,2026-07-31T03:48:17.3052348+09:00,POST,sugangh.seowon.ac.kr,/report/report_server.jsp,https://sugangh.seowon.ac.kr/report/report_server.jsp,200,text/html;charset=UTF-8,1031,70257
095,2026-07-31T03:48:17.236404+09:00,2026-07-31T03:48:17.2553602+09:00,GET,sugangh.seowon.ac.kr,/report/report_server.jsp,https://sugangh.seowon.ac.kr/report/report_server.jsp?uid=cdbe9b7f933894c19ae6e3824f51302e4&clipUID=cdbe9b7f933894c19ae6e3824f51302e4&ClipType=exportViewImage&ClipData=%7B%22image%22%3A%2285b3bc25d7c740b998003106b0408376%22%2C%22reportkey%22%3A%22cdbe9b7f933894c19ae6e3824f51302e4%22%7D,200,image/png;charset=utf-8,1019,5100
096,2026-07-31T03:48:59.9701467+09:00,2026-07-31T03:49:00.0448149+09:00,POST,sugangh.seowon.ac.kr,/com/SsoCtr/findMyGLIOList.do,https://sugangh.seowon.ac.kr/com/SsoCtr/findMyGLIOList.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1046,457
097,2026-07-31T03:49:00.0468201+09:00,2026-07-31T03:49:00.0708963+09:00,GET,sugangh.seowon.ac.kr,/com/SsoCtr/findSysdate.do,https://sugangh.seowon.ac.kr/com/SsoCtr/findSysdate.do,200,text/xml;charset=UTF-8,860,453
098,2026-07-31T03:49:00.1671453+09:00,2026-07-31T03:49:00.2158266+09:00,POST,sugangh.seowon.ac.kr,/report/callReport.jsp,https://sugangh.seowon.ac.kr/report/callReport.jsp,200,text/html;charset=UTF-8,1552,4059
099,2026-07-31T03:49:00.2568929+09:00,2026-07-31T03:49:00.2819616+09:00,POST,sugangh.seowon.ac.kr,/report/report_server.jsp,https://sugangh.seowon.ac.kr/report/report_server.jsp,200,text/html;charset=UTF-8,1002,337
100,2026-07-31T03:49:00.2839672+09:00,2026-07-31T03:49:00.4015688+09:00,POST,sugangh.seowon.ac.kr,/report/report_server.jsp,https://sugangh.seowon.ac.kr/report/report_server.jsp,200,text/html;charset=UTF-8,1031,70257
101,2026-07-31T03:49:00.2839672+09:00,2026-07-31T03:49:00.3349418+09:00,POST,sugangh.seowon.ac.kr,/report/report_server.jsp,https://sugangh.seowon.ac.kr/report/report_server.jsp,200,text/html;charset=UTF-8,1018,325
102,2026-07-31T03:49:00.3369534+09:00,2026-07-31T03:49:00.4619528+09:00,POST,sugangh.seowon.ac.kr,/report/report_server.jsp,https://sugangh.seowon.ac.kr/report/report_server.jsp,200,text/html;charset=UTF-8,1031,70257
103,2026-07-31T03:49:00.414414+09:00,2026-07-31T03:49:00.4368738+09:00,GET,sugangh.seowon.ac.kr,/report/report_server.jsp,https://sugangh.seowon.ac.kr/report/report_server.jsp?uid=c5eac2a247b114107977b789e9aef869c&clipUID=c5eac2a247b114107977b789e9aef869c&ClipType=exportViewImage&ClipData=%7B%22image%22%3A%22f3763b1d39cd4ec4b62f5d8a07daad90%22%2C%22reportkey%22%3A%22c5eac2a247b114107977b789e9aef869c%22%7D,200,image/png;charset=utf-8,1019,5100
104,2026-07-31T03:49:13.1516677+09:00,2026-07-31T03:49:13.2368891+09:00,POST,sugangh.seowon.ac.kr,/com/SsoCtr/findMyGLIOList.do,https://sugangh.seowon.ac.kr/com/SsoCtr/findMyGLIOList.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1046,457
105,2026-07-31T03:49:13.2388842+09:00,2026-07-31T03:49:13.2619414+09:00,GET,sugangh.seowon.ac.kr,/com/SsoCtr/findSysdate.do,https://sugangh.seowon.ac.kr/com/SsoCtr/findSysdate.do,200,text/xml;charset=UTF-8,860,453
106,2026-07-31T03:49:13.3590004+09:00,2026-07-31T03:49:13.3842234+09:00,POST,sugangh.seowon.ac.kr,/report/callReport.jsp,https://sugangh.seowon.ac.kr/report/callReport.jsp,200,text/html;charset=UTF-8,1552,4059
107,2026-07-31T03:49:13.4226377+09:00,2026-07-31T03:49:13.4435746+09:00,POST,sugangh.seowon.ac.kr,/report/report_server.jsp,https://sugangh.seowon.ac.kr/report/report_server.jsp,200,text/html;charset=UTF-8,1002,338
108,2026-07-31T03:49:14.1452827+09:00,2026-07-31T03:49:14.16592+09:00,POST,sugangh.seowon.ac.kr,/report/report_server.jsp,https://sugangh.seowon.ac.kr/report/report_server.jsp,200,text/html;charset=UTF-8,1002,337
109,2026-07-31T03:49:14.1679249+09:00,2026-07-31T03:49:14.2757941+09:00,POST,sugangh.seowon.ac.kr,/report/report_server.jsp,https://sugangh.seowon.ac.kr/report/report_server.jsp,200,text/html;charset=UTF-8,1031,70257
110,2026-07-31T03:49:14.1679249+09:00,2026-07-31T03:49:14.2209039+09:00,POST,sugangh.seowon.ac.kr,/report/report_server.jsp,https://sugangh.seowon.ac.kr/report/report_server.jsp,200,text/html;charset=UTF-8,1018,325
111,2026-07-31T03:49:14.2239119+09:00,2026-07-31T03:49:14.5187665+09:00,POST,sugangh.seowon.ac.kr,/report/report_server.jsp,https://sugangh.seowon.ac.kr/report/report_server.jsp,200,text/html;charset=UTF-8,1031,70257
112,2026-07-31T03:49:14.2870193+09:00,2026-07-31T03:49:14.4075264+09:00,GET,sugangh.seowon.ac.kr,/report/report_server.jsp,https://sugangh.seowon.ac.kr/report/report_server.jsp?uid=c44725daef54948348a452552b81ec3cf&clipUID=c44725daef54948348a452552b81ec3cf&ClipType=exportViewImage&ClipData=%7B%22image%22%3A%22c0b8c7f038804897b98d7b47d2a77b21%22%2C%22reportkey%22%3A%22c44725daef54948348a452552b81ec3cf%22%7D,200,image/png;charset=utf-8,1019,5100
113,2026-07-31T03:49:19.6498897+09:00,2026-07-31T03:49:19.7722097+09:00,POST,sugangh.seowon.ac.kr,/com/sapl/SaplapCtr/findEstblSubjtGnrlList.do,https://sugangh.seowon.ac.kr/com/sapl/SaplapCtr/findEstblSubjtGnrlList.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1416,6302
114,2026-07-31T03:49:19.6528973+09:00,2026-07-31T03:49:20.1233073+09:00,POST,sugangh.seowon.ac.kr,/com/sapl/SaplapCtr/findEstblSubjtShpbsList.do,https://sugangh.seowon.ac.kr/com/sapl/SaplapCtr/findEstblSubjtShpbsList.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1417,2640
115,2026-07-31T03:49:35.9990048+09:00,2026-07-31T03:49:36.0687846+09:00,POST,sugangh.seowon.ac.kr,/com/SsoCtr/findMyGLIOList.do,https://sugangh.seowon.ac.kr/com/SsoCtr/findMyGLIOList.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1046,457
116,2026-07-31T03:49:36.0697882+09:00,2026-07-31T03:49:36.0898439+09:00,GET,sugangh.seowon.ac.kr,/com/SsoCtr/findSysdate.do,https://sugangh.seowon.ac.kr/com/SsoCtr/findSysdate.do,200,text/xml;charset=UTF-8,860,453
117,2026-07-31T03:49:36.1917595+09:00,2026-07-31T03:49:36.2128393+09:00,POST,sugangh.seowon.ac.kr,/report/callReport.jsp,https://sugangh.seowon.ac.kr/report/callReport.jsp,200,text/html;charset=UTF-8,1552,4059
118,2026-07-31T03:49:36.2540566+09:00,2026-07-31T03:49:36.2771133+09:00,POST,sugangh.seowon.ac.kr,/report/report_server.jsp,https://sugangh.seowon.ac.kr/report/report_server.jsp,200,text/html;charset=UTF-8,1002,338
119,2026-07-31T03:49:36.98301+09:00,2026-07-31T03:49:37.0081011+09:00,POST,sugangh.seowon.ac.kr,/report/report_server.jsp,https://sugangh.seowon.ac.kr/report/report_server.jsp,200,text/html;charset=UTF-8,1002,337
120,2026-07-31T03:49:37.010106+09:00,2026-07-31T03:49:37.1496708+09:00,POST,sugangh.seowon.ac.kr,/report/report_server.jsp,https://sugangh.seowon.ac.kr/report/report_server.jsp,200,text/html;charset=UTF-8,1031,70257
121,2026-07-31T03:49:37.010106+09:00,2026-07-31T03:49:37.0970002+09:00,POST,sugangh.seowon.ac.kr,/report/report_server.jsp,https://sugangh.seowon.ac.kr/report/report_server.jsp,200,text/html;charset=UTF-8,1018,325
122,2026-07-31T03:49:37.0989975+09:00,2026-07-31T03:49:37.2340832+09:00,POST,sugangh.seowon.ac.kr,/report/report_server.jsp,https://sugangh.seowon.ac.kr/report/report_server.jsp,200,text/html;charset=UTF-8,1031,70257
123,2026-07-31T03:49:37.1591998+09:00,2026-07-31T03:49:37.1777793+09:00,GET,sugangh.seowon.ac.kr,/report/report_server.jsp,https://sugangh.seowon.ac.kr/report/report_server.jsp?uid=cd7332d26a0ec4965b2a98e204686ee60&clipUID=cd7332d26a0ec4965b2a98e204686ee60&ClipType=exportViewImage&ClipData=%7B%22image%22%3A%22efd7bd1174ef457b86e8a7c82231c5e1%22%2C%22reportkey%22%3A%22cd7332d26a0ec4965b2a98e204686ee60%22%7D,200,image/png;charset=utf-8,1019,5100
124,2026-07-31T03:49:38.0347076+09:00,2026-07-31T03:49:38.1651869+09:00,GET,www.google.com,/complete/search,https://www.google.com/complete/search?client=chrome-omni&gs_ri=chrome-ext-ansg&xssi=t&q=&oit=0&oft=1&url=https%3A%2F%2Fsugangh.seowon.ac.kr%2Freport%2FcallReport.jsp&pgcl=4&gs_rn=42&sugkey=AIzaSyA2KlwBX3mkFo30om9LUFYQhpqLoa_BNhE,200,text/javascript; charset=UTF-8,3179,2005
125,2026-07-31T03:49:51.7643372+09:00,2026-07-31T03:49:51.9587824+09:00,POST,sugangh.seowon.ac.kr,/com/sapl/SaplapCtr/findEstblSubjtGnrlList.do,https://sugangh.seowon.ac.kr/com/sapl/SaplapCtr/findEstblSubjtGnrlList.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1389,14790
126,2026-07-31T03:49:51.768344+09:00,2026-07-31T03:49:52.2538445+09:00,POST,sugangh.seowon.ac.kr,/com/sapl/SaplapCtr/findEstblSubjtShpbsList.do,https://sugangh.seowon.ac.kr/com/sapl/SaplapCtr/findEstblSubjtShpbsList.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1390,2640
127,2026-07-31T03:50:02.1303975+09:00,2026-07-31T03:50:02.239061+09:00,POST,sugangh.seowon.ac.kr,/com/sapl/SaplapCtr/findEstblSubjtGnrlList.do,https://sugangh.seowon.ac.kr/com/sapl/SaplapCtr/findEstblSubjtGnrlList.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1398,238
128,2026-07-31T03:50:02.1364134+09:00,2026-07-31T03:50:02.595587+09:00,POST,sugangh.seowon.ac.kr,/com/sapl/SaplapCtr/findEstblSubjtShpbsList.do,https://sugangh.seowon.ac.kr/com/sapl/SaplapCtr/findEstblSubjtShpbsList.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1399,2640
129,2026-07-31T03:50:16.7854044+09:00,2026-07-31T03:50:17.2447781+09:00,GET,sugangh.seowon.ac.kr,/nx/_resource_/_theme_/edu/theme.map.js,https://sugangh.seowon.ac.kr/nx/_resource_/_theme_/edu/theme.map.js,200,application/javascript,796,423582
130,2026-07-31T03:50:16.786407+09:00,2026-07-31T03:50:16.8359637+09:00,GET,sugangh.seowon.ac.kr,/nx/_resource_/_initvalue_/kmu.xiv.js,https://sugangh.seowon.ac.kr/nx/_resource_/_initvalue_/kmu.xiv.js,200,application/javascript,794,1824
131,2026-07-31T03:50:17.2583317+09:00,2026-07-31T03:50:17.2773741+09:00,GET,sugangh.seowon.ac.kr,/nx/contents/frame/popFrame.xfdl.js,https://sugangh.seowon.ac.kr/nx/contents/frame/popFrame.xfdl.js,200,application/javascript,792,15844
132,2026-07-31T03:50:17.2793748+09:00,2026-07-31T03:50:17.2989443+09:00,GET,sugangh.seowon.ac.kr,/nx/lib/libForm.xjs.js,https://sugangh.seowon.ac.kr/nx/lib/libForm.xjs.js,200,application/javascript,779,19760
133,2026-07-31T03:50:17.2803753+09:00,2026-07-31T03:50:17.5264348+09:00,GET,sugangh.seowon.ac.kr,/nx/lib/libComm.xjs.js,https://sugangh.seowon.ac.kr/nx/lib/libComm.xjs.js,200,application/javascript,779,378691
134,2026-07-31T03:50:17.281378+09:00,2026-07-31T03:50:17.2919272+09:00,CONNECT,,443,sugangh.seowon.ac.kr:443,200,,6810,854
135,2026-07-31T03:50:17.281378+09:00,2026-07-31T03:50:17.2919272+09:00,CONNECT,,443,sugangh.seowon.ac.kr:443,200,,6811,854
136,2026-07-31T03:50:17.2999478+09:00,2026-07-31T03:50:17.3189996+09:00,GET,sugangh.seowon.ac.kr,/nx/lib/libDate.xjs.js,https://sugangh.seowon.ac.kr/nx/lib/libDate.xjs.js,200,application/javascript,779,12454
137,2026-07-31T03:50:17.3197919+09:00,2026-07-31T03:50:17.3448072+09:00,GET,sugangh.seowon.ac.kr,/nx/lib/libCheck.xjs.js,https://sugangh.seowon.ac.kr/nx/lib/libCheck.xjs.js,200,application/javascript,780,12703
138,2026-07-31T03:50:17.5347835+09:00,2026-07-31T03:50:17.5542469+09:00,GET,sugangh.seowon.ac.kr,/nx/contents/sch/sapl/saplap/saplap0100_pop02.xfdl.js,https://sugangh.seowon.ac.kr/nx/contents/sch/sapl/saplap/saplap0100_pop02.xfdl.js,200,application/javascript,810,30236
139,2026-07-31T03:50:17.5569485+09:00,2026-07-31T03:50:17.5688049+09:00,GET,sugangh.seowon.ac.kr,/nx/lib/libInclude.xjs.js,https://sugangh.seowon.ac.kr/nx/lib/libInclude.xjs.js,200,application/javascript,782,1422
140,2026-07-31T03:50:17.5718109+09:00,2026-07-31T03:50:17.5898552+09:00,GET,sugangh.seowon.ac.kr,/nx/lib/libSch.xjs.js,https://sugangh.seowon.ac.kr/nx/lib/libSch.xjs.js,200,application/javascript,778,52764
141,2026-07-31T03:50:17.5918608+09:00,2026-07-31T03:50:17.6038924+09:00,GET,sugangh.seowon.ac.kr,/nx/lib/libGrid.xjs.js,https://sugangh.seowon.ac.kr/nx/lib/libGrid.xjs.js,200,application/javascript,779,15620
142,2026-07-31T03:50:17.6058985+09:00,2026-07-31T03:50:17.6189824+09:00,GET,sugangh.seowon.ac.kr,/nx/lib/libCommPop.xjs.js,https://sugangh.seowon.ac.kr/nx/lib/libCommPop.xjs.js,200,application/javascript,782,10589
143,2026-07-31T03:50:17.6229426+09:00,2026-07-31T03:50:17.6490114+09:00,GET,sugangh.seowon.ac.kr,/nx/contents/com/div/commonGridButton.xfdl.js,https://sugangh.seowon.ac.kr/nx/contents/com/div/commonGridButton.xfdl.js,200,application/javascript,802,27573
144,2026-07-31T03:50:17.6940053+09:00,2026-07-31T03:50:17.7345549+09:00,POST,sugangh.seowon.ac.kr,/com/cmsv/CodeCtr/findCodeComboList.do,https://sugangh.seowon.ac.kr/com/cmsv/CodeCtr/findCodeComboList.do?menuId=edu&pgmId=edu,200,text/html;charset=UTF-8,1250,1839
145,2026-07-31T03:50:17.7398306+09:00,2026-07-31T03:50:17.7759088+09:00,POST,sugangh.seowon.ac.kr,/com/SsoCtr/findScomUnvfrSchdlInfo.do,https://sugangh.seowon.ac.kr/com/SsoCtr/findScomUnvfrSchdlInfo.do?menuId=edu&pgmId=edu,200,text/html;charset=UTF-8,1196,271
146,2026-07-31T03:50:17.7828605+09:00,2026-07-31T03:50:17.8212603+09:00,POST,sugangh.seowon.ac.kr,/com/SsoCtr/findEstblCorseList.do,https://sugangh.seowon.ac.kr/com/SsoCtr/findEstblCorseList.do?menuId=edu&pgmId=edu,200,text/html;charset=UTF-8,1519,6662
147,2026-07-31T03:50:18.0012821+09:00,2026-07-31T03:50:18.0574345+09:00,POST,sugangh.seowon.ac.kr,/com/SsoCtr/findAppcsNotcList.do,https://sugangh.seowon.ac.kr/com/SsoCtr/findAppcsNotcList.do?menuId=edu&pgmId=edu,200,text/html;charset=UTF-8,1161,60327
148,2026-07-31T03:50:18.0614208+09:00,2026-07-31T03:50:18.1096093+09:00,POST,sugangh.seowon.ac.kr,/com/SsoCtr/findAppcsNotcList.do,https://sugangh.seowon.ac.kr/com/SsoCtr/findAppcsNotcList.do?menuId=edu&pgmId=edu,200,text/html;charset=UTF-8,1161,60327
149,2026-07-31T03:51:14.566246+09:00,2026-07-31T03:51:14.9586992+09:00,GET,sugangh.seowon.ac.kr,/nx/_resource_/_theme_/edu/theme.map.js,https://sugangh.seowon.ac.kr/nx/_resource_/_theme_/edu/theme.map.js,200,application/javascript,796,423582
150,2026-07-31T03:51:14.566246+09:00,2026-07-31T03:51:14.6114441+09:00,GET,sugangh.seowon.ac.kr,/nx/_resource_/_initvalue_/kmu.xiv.js,https://sugangh.seowon.ac.kr/nx/_resource_/_initvalue_/kmu.xiv.js,200,application/javascript,794,1824
151,2026-07-31T03:51:14.966744+09:00,2026-07-31T03:51:14.9919011+09:00,GET,sugangh.seowon.ac.kr,/nx/contents/frame/popFrame.xfdl.js,https://sugangh.seowon.ac.kr/nx/contents/frame/popFrame.xfdl.js,200,application/javascript,792,15844
152,2026-07-31T03:51:14.9949087+09:00,2026-07-31T03:51:15.0116778+09:00,GET,sugangh.seowon.ac.kr,/nx/lib/libForm.xjs.js,https://sugangh.seowon.ac.kr/nx/lib/libForm.xjs.js,200,application/javascript,779,19760
153,2026-07-31T03:51:14.9949087+09:00,2026-07-31T03:51:15.3186943+09:00,GET,sugangh.seowon.ac.kr,/nx/lib/libComm.xjs.js,https://sugangh.seowon.ac.kr/nx/lib/libComm.xjs.js,200,application/javascript,779,378691
154,2026-07-31T03:51:14.9949087+09:00,2026-07-31T03:51:15.0066746+09:00,CONNECT,,443,sugangh.seowon.ac.kr:443,200,,6714,854
155,2026-07-31T03:51:14.9949087+09:00,2026-07-31T03:51:15.0066746+09:00,CONNECT,,443,sugangh.seowon.ac.kr:443,200,,6523,854
156,2026-07-31T03:51:15.0126799+09:00,2026-07-31T03:51:15.0288046+09:00,GET,sugangh.seowon.ac.kr,/nx/lib/libDate.xjs.js,https://sugangh.seowon.ac.kr/nx/lib/libDate.xjs.js,200,application/javascript,779,12454
157,2026-07-31T03:51:15.0229717+09:00,2026-07-31T03:51:15.0641535+09:00,GET,sugangh.seowon.ac.kr,/nx/lib/libCheck.xjs.js,https://sugangh.seowon.ac.kr/nx/lib/libCheck.xjs.js,200,application/javascript,780,12704
158,2026-07-31T03:51:15.3266589+09:00,2026-07-31T03:51:15.3522309+09:00,GET,sugangh.seowon.ac.kr,/nx/contents/sch/sapl/saplap/saplap0100_pop02.xfdl.js,https://sugangh.seowon.ac.kr/nx/contents/sch/sapl/saplap/saplap0100_pop02.xfdl.js,200,application/javascript,810,30236
159,2026-07-31T03:51:15.3552377+09:00,2026-07-31T03:51:15.368407+09:00,GET,sugangh.seowon.ac.kr,/nx/lib/libInclude.xjs.js,https://sugangh.seowon.ac.kr/nx/lib/libInclude.xjs.js,200,application/javascript,782,1422
160,2026-07-31T03:51:15.3694091+09:00,2026-07-31T03:51:15.3894601+09:00,GET,sugangh.seowon.ac.kr,/nx/lib/libSch.xjs.js,https://sugangh.seowon.ac.kr/nx/lib/libSch.xjs.js,200,application/javascript,778,52764
161,2026-07-31T03:51:15.392468+09:00,2026-07-31T03:51:15.4088087+09:00,GET,sugangh.seowon.ac.kr,/nx/lib/libGrid.xjs.js,https://sugangh.seowon.ac.kr/nx/lib/libGrid.xjs.js,200,application/javascript,779,15620
162,2026-07-31T03:51:15.4108139+09:00,2026-07-31T03:51:15.4248507+09:00,GET,sugangh.seowon.ac.kr,/nx/lib/libCommPop.xjs.js,https://sugangh.seowon.ac.kr/nx/lib/libCommPop.xjs.js,200,application/javascript,782,10589
163,2026-07-31T03:51:15.4288602+09:00,2026-07-31T03:51:15.4439007+09:00,GET,sugangh.seowon.ac.kr,/nx/contents/com/div/commonGridButton.xfdl.js,https://sugangh.seowon.ac.kr/nx/contents/com/div/commonGridButton.xfdl.js,200,application/javascript,802,27573
164,2026-07-31T03:51:15.474492+09:00,2026-07-31T03:51:15.5141773+09:00,POST,sugangh.seowon.ac.kr,/com/cmsv/CodeCtr/findCodeComboList.do,https://sugangh.seowon.ac.kr/com/cmsv/CodeCtr/findCodeComboList.do?menuId=edu&pgmId=edu,200,text/html;charset=UTF-8,1250,1839
165,2026-07-31T03:51:15.5171878+09:00,2026-07-31T03:51:15.5654433+09:00,POST,sugangh.seowon.ac.kr,/com/SsoCtr/findScomUnvfrSchdlInfo.do,https://sugangh.seowon.ac.kr/com/SsoCtr/findScomUnvfrSchdlInfo.do?menuId=edu&pgmId=edu,200,text/html;charset=UTF-8,1196,271
166,2026-07-31T03:51:15.5726119+09:00,2026-07-31T03:51:15.6138725+09:00,POST,sugangh.seowon.ac.kr,/com/SsoCtr/findEstblCorseList.do,https://sugangh.seowon.ac.kr/com/SsoCtr/findEstblCorseList.do?menuId=edu&pgmId=edu,200,text/html;charset=UTF-8,1519,6662
167,2026-07-31T03:51:18.4465977+09:00,2026-07-31T03:51:18.5149372+09:00,POST,sugangh.seowon.ac.kr,/com/SsoCtr/findEstblCorseList.do,https://sugangh.seowon.ac.kr/com/SsoCtr/findEstblCorseList.do?menuId=edu&pgmId=edu,200,text/html;charset=UTF-8,1527,23739
168,2026-07-31T03:51:33.4477892+09:00,2026-07-31T03:51:33.8176386+09:00,GET,sugangh.seowon.ac.kr,/nx/_resource_/_theme_/edu/theme.map.js,https://sugangh.seowon.ac.kr/nx/_resource_/_theme_/edu/theme.map.js,200,application/javascript,796,423582
169,2026-07-31T03:51:33.4477892+09:00,2026-07-31T03:51:33.4911924+09:00,GET,sugangh.seowon.ac.kr,/nx/_resource_/_initvalue_/kmu.xiv.js,https://sugangh.seowon.ac.kr/nx/_resource_/_initvalue_/kmu.xiv.js,200,application/javascript,794,1824
170,2026-07-31T03:51:33.8266216+09:00,2026-07-31T03:51:33.8448534+09:00,GET,sugangh.seowon.ac.kr,/nx/contents/frame/popFrame.xfdl.js,https://sugangh.seowon.ac.kr/nx/contents/frame/popFrame.xfdl.js,200,application/javascript,792,15844
171,2026-07-31T03:51:33.8468585+09:00,2026-07-31T03:51:33.8598902+09:00,GET,sugangh.seowon.ac.kr,/nx/lib/libForm.xjs.js,https://sugangh.seowon.ac.kr/nx/lib/libForm.xjs.js,200,application/javascript,779,19760
172,2026-07-31T03:51:33.8478622+09:00,2026-07-31T03:51:34.1008911+09:00,GET,sugangh.seowon.ac.kr,/nx/lib/libComm.xjs.js,https://sugangh.seowon.ac.kr/nx/lib/libComm.xjs.js,200,application/javascript,779,378691
173,2026-07-31T03:51:33.8478622+09:00,2026-07-31T03:51:33.8950182+09:00,GET,sugangh.seowon.ac.kr,/nx/lib/libCheck.xjs.js,https://sugangh.seowon.ac.kr/nx/lib/libCheck.xjs.js,200,application/javascript,780,12704
174,2026-07-31T03:51:33.8478622+09:00,2026-07-31T03:51:33.9201791+09:00,GET,sugangh.seowon.ac.kr,/nx/lib/libDate.xjs.js,https://sugangh.seowon.ac.kr/nx/lib/libDate.xjs.js,200,application/javascript,779,12455
175,2026-07-31T03:51:34.1089186+09:00,2026-07-31T03:51:34.1279686+09:00,GET,sugangh.seowon.ac.kr,/nx/contents/sch/sapl/saplap/saplap0100_pop03.xfdl.js,https://sugangh.seowon.ac.kr/nx/contents/sch/sapl/saplap/saplap0100_pop03.xfdl.js,200,application/javascript,810,27588
176,2026-07-31T03:51:34.1299728+09:00,2026-07-31T03:51:34.1450133+09:00,GET,sugangh.seowon.ac.kr,/nx/lib/libInclude.xjs.js,https://sugangh.seowon.ac.kr/nx/lib/libInclude.xjs.js,200,application/javascript,782,1422
177,2026-07-31T03:51:34.1470174+09:00,2026-07-31T03:51:34.1670704+09:00,GET,sugangh.seowon.ac.kr,/nx/lib/libSch.xjs.js,https://sugangh.seowon.ac.kr/nx/lib/libSch.xjs.js,200,application/javascript,778,52764
178,2026-07-31T03:51:34.1680725+09:00,2026-07-31T03:51:34.1831127+09:00,GET,sugangh.seowon.ac.kr,/nx/lib/libGrid.xjs.js,https://sugangh.seowon.ac.kr/nx/lib/libGrid.xjs.js,200,application/javascript,779,15620
179,2026-07-31T03:51:34.1851181+09:00,2026-07-31T03:51:34.1981726+09:00,GET,sugangh.seowon.ac.kr,/nx/lib/libCommPop.xjs.js,https://sugangh.seowon.ac.kr/nx/lib/libCommPop.xjs.js,200,application/javascript,782,10589
180,2026-07-31T03:51:34.2021824+09:00,2026-07-31T03:51:34.2212323+09:00,GET,sugangh.seowon.ac.kr,/nx/contents/com/div/commonGridButton.xfdl.js,https://sugangh.seowon.ac.kr/nx/contents/com/div/commonGridButton.xfdl.js,200,application/javascript,802,27573
181,2026-07-31T03:51:34.2558219+09:00,2026-07-31T03:51:34.2988201+09:00,POST,sugangh.seowon.ac.kr,/com/cmsv/CodeCtr/findCodeComboList.do,https://sugangh.seowon.ac.kr/com/cmsv/CodeCtr/findCodeComboList.do?menuId=edu&pgmId=edu,200,text/html;charset=UTF-8,1250,1839
182,2026-07-31T03:51:34.3058387+09:00,2026-07-31T03:51:34.3473782+09:00,POST,sugangh.seowon.ac.kr,/com/SsoCtr/findEstblCorseDtlList.do,https://sugangh.seowon.ac.kr/com/SsoCtr/findEstblCorseDtlList.do?menuId=edu&pgmId=edu,200,text/html;charset=UTF-8,1311,4083
183,2026-07-31T03:52:36.0537093+09:00,2026-07-31T03:52:36.2993536+09:00,POST,sugangh.seowon.ac.kr,/com/sapl/SaplapCtr/findEstblSubjtGnrlList.do,https://sugangh.seowon.ac.kr/com/sapl/SaplapCtr/findEstblSubjtGnrlList.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1407,45486
184,2026-07-31T03:52:36.0587217+09:00,2026-07-31T03:52:36.515886+09:00,POST,sugangh.seowon.ac.kr,/com/sapl/SaplapCtr/findEstblSubjtShpbsList.do,https://sugangh.seowon.ac.kr/com/sapl/SaplapCtr/findEstblSubjtShpbsList.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1408,2640
185,2026-07-31T03:52:47.9558947+09:00,2026-07-31T03:52:48.0282245+09:00,POST,sugangh.seowon.ac.kr,/com/SsoCtr/findMyGLIOList.do,https://sugangh.seowon.ac.kr/com/SsoCtr/findMyGLIOList.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1008,273
186,2026-07-31T03:52:48.0312337+09:00,2026-07-31T03:52:48.0522853+09:00,GET,sugangh.seowon.ac.kr,/com/SsoCtr/findSysdate.do,https://sugangh.seowon.ac.kr/com/SsoCtr/findSysdate.do,200,text/xml;charset=UTF-8,860,453
187,2026-07-31T03:52:48.8639312+09:00,2026-07-31T03:52:48.9635766+09:00,POST,sugangh.seowon.ac.kr,/com/sapl/SaplapCtr/findSaplHopeAppcsChk.do,https://sugangh.seowon.ac.kr/com/sapl/SaplapCtr/findSaplHopeAppcsChk.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1350,219
188,2026-07-31T03:52:48.9655821+09:00,2026-07-31T03:52:49.0668685+09:00,POST,sugangh.seowon.ac.kr,/com/sapl/SaplapCtr/saveHopeAppcsDtls.do,https://sugangh.seowon.ac.kr/com/sapl/SaplapCtr/saveHopeAppcsDtls.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1350,219
